"","ACC_cutoff","RT_min","RT_max","RT_sd_cutoff","split_by","averaging_method","estimate","low","high","nPar","nTrial","nTrialperPar","pPar","pTrial","task","measure"
"1552",0,100,2000,2,"trial","mean",0.50749,0.37608,0.6228,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1553",0.8,100,2000,2,"trial","mean",0.51109,0.38028,0.61146,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1554",0.9,100,2000,2,"trial","mean",0.51145,0.37451,0.62189,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1555",0,200,2000,2,"trial","mean",0.50557,0.34956,0.61912,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1556",0.8,200,2000,2,"trial","mean",0.5162,0.38189,0.62362,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1557",0.9,200,2000,2,"trial","mean",0.50692,0.36304,0.61436,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1558",0,0,3000,2,"trial","mean",0.50232,0.37325,0.60458,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1559",0.8,0,3000,2,"trial","mean",0.50105,0.36815,0.60723,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1560",0.9,0,3000,2,"trial","mean",0.50318,0.36431,0.6151,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1561",0,100,3000,2,"trial","mean",0.50346,0.34658,0.6175,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1562",0.8,100,3000,2,"trial","mean",0.5043,0.34705,0.61536,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1563",0.9,100,3000,2,"trial","mean",0.50841,0.35794,0.61805,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1564",0,200,3000,2,"trial","mean",0.5065,0.37411,0.61582,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1565",0.8,200,3000,2,"trial","mean",0.50749,0.36704,0.62088,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1566",0.9,200,3000,2,"trial","mean",0.50064,0.36431,0.6191,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1567",0,0,2000,3,"trial","mean",0.4609,0.30396,0.59302,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1568",0.8,0,2000,3,"trial","mean",0.455,0.27555,0.57694,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1569",0.9,0,2000,3,"trial","mean",0.45456,0.26434,0.58044,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1570",0,100,2000,3,"trial","mean",0.4618,0.29912,0.58298,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1571",0.8,100,2000,3,"trial","mean",0.45641,0.30201,0.58778,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1572",0.9,100,2000,3,"trial","mean",0.46391,0.30109,0.59267,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1573",0,200,2000,3,"trial","mean",0.46151,0.30032,0.58593,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1574",0.8,200,2000,3,"trial","mean",0.46026,0.29537,0.58183,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1575",0.9,200,2000,3,"trial","mean",0.46102,0.30445,0.5895,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1576",0,0,3000,3,"trial","mean",0.45566,0.2922,0.58954,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1577",0.8,0,3000,3,"trial","mean",0.45399,0.29735,0.58614,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1578",0.9,0,3000,3,"trial","mean",0.45948,0.27349,0.58537,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1579",0,100,3000,3,"trial","mean",0.45023,0.28254,0.56436,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1580",0.8,100,3000,3,"trial","mean",0.44858,0.28019,0.57851,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1581",0.9,100,3000,3,"trial","mean",0.45031,0.30306,0.59372,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1582",0,200,3000,3,"trial","mean",0.44719,0.28261,0.57798,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1583",0.8,200,3000,3,"trial","mean",0.45248,0.29536,0.58582,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1584",0.9,200,3000,3,"trial","mean",0.45127,0.28455,0.58129,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1585",0,0,2000,0,"subject","median",0.22191,0.00647,0.38415,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1586",0.8,0,2000,0,"subject","median",0.22438,0.00678,0.39505,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1587",0.9,0,2000,0,"subject","median",0.223,0.04815,0.38003,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1588",0,100,2000,0,"subject","median",0.21808,0.01348,0.39563,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1589",0.8,100,2000,0,"subject","median",0.21696,0.00473,0.38141,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1590",0.9,100,2000,0,"subject","median",0.22024,-0.00122,0.39148,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1591",0,200,2000,0,"subject","median",0.20615,0.00847,0.38147,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1592",0.8,200,2000,0,"subject","median",0.218,0.0175,0.39744,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1593",0.9,200,2000,0,"subject","median",0.21623,0.0429,0.37498,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1594",0,0,3000,0,"subject","median",0.21185,0.01316,0.37807,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1595",0.8,0,3000,0,"subject","median",0.21799,0.00489,0.37769,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1596",0.9,0,3000,0,"subject","median",0.21355,0.03341,0.37666,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1597",0,100,3000,0,"subject","median",0.21877,0.02628,0.38036,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1598",0.8,100,3000,0,"subject","median",0.2162,-0.0128,0.38177,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1599",0.9,100,3000,0,"subject","median",0.21507,-0.00177,0.39215,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1600",0,200,3000,0,"subject","median",0.21289,0.01646,0.37863,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1601",0.8,200,3000,0,"subject","median",0.21249,0.00776,0.37985,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1602",0.9,200,3000,0,"subject","median",0.21615,0.01221,0.36762,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1603",0,0,2000,1,"subject","median",0.00916,-0.20702,0.22201,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1604",0.8,0,2000,1,"subject","median",0.00548,-0.21502,0.2457,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1605",0.9,0,2000,1,"subject","median",0.00968,-0.21584,0.21154,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1606",0,100,2000,1,"subject","median",0.00402,-0.20004,0.21969,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1607",0.8,100,2000,1,"subject","median",0.00953,-0.20342,0.21401,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1608",0.9,100,2000,1,"subject","median",0.00402,-0.23531,0.21371,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1609",0,200,2000,1,"subject","median",0.00563,-0.22523,0.21263,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1610",0.8,200,2000,1,"subject","median",0.0147,-0.21362,0.21599,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1611",0.9,200,2000,1,"subject","median",0.01263,-0.21562,0.21601,281,8241,29.3274021352313,1,0.733772593713828,"DPT_angry_2","internal_consistency"
"1612",0,0,3000,1,"subject","median",0.01937,-0.22247,0.22403,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1613",0.8,0,3000,1,"subject","median",0.02225,-0.19779,0.2338,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1614",0.9,0,3000,1,"subject","median",0.01279,-0.21374,0.21712,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1615",0,100,3000,1,"subject","median",0.00992,-0.23222,0.22236,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1616",0.8,100,3000,1,"subject","median",0.0203,-0.21662,0.23871,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1617",0.9,100,3000,1,"subject","median",0.02279,-0.19971,0.24503,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1618",0,200,3000,1,"subject","median",0.02829,-0.20207,0.25094,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1619",0.8,200,3000,1,"subject","median",0.02679,-0.20696,0.24943,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1620",0.9,200,3000,1,"subject","median",0.02389,-0.2105,0.22473,281,8247,29.3487544483986,1,0.734306829311726,"DPT_angry_2","internal_consistency"
"1621",0,0,2000,2,"subject","median",0.23975,0.04468,0.3899,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1622",0.8,0,2000,2,"subject","median",0.24441,0.06594,0.39344,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1623",0.9,0,2000,2,"subject","median",0.23766,0.01965,0.40453,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1624",0,100,2000,2,"subject","median",0.24296,0.042,0.4135,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1625",0.8,100,2000,2,"subject","median",0.23905,0.04534,0.39679,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1626",0.9,100,2000,2,"subject","median",0.24406,0.06156,0.4016,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1627",0,200,2000,2,"subject","median",0.24431,0.04599,0.39386,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1628",0.8,200,2000,2,"subject","median",0.24351,0.05709,0.4118,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1629",0.9,200,2000,2,"subject","median",0.24209,0.06185,0.40034,281,10667,37.9608540925267,1,0.949781853797525,"DPT_angry_2","internal_consistency"
"1630",0,0,3000,2,"subject","median",0.2315,0.05819,0.3908,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1631",0.8,0,3000,2,"subject","median",0.24224,0.0498,0.39239,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1632",0.9,0,3000,2,"subject","median",0.24077,0.07355,0.39531,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1633",0,100,3000,2,"subject","median",0.24615,0.05658,0.38939,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1634",0.8,100,3000,2,"subject","median",0.24311,0.04853,0.40297,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1635",0.9,100,3000,2,"subject","median",0.23614,0.06108,0.3783,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1636",0,200,3000,2,"subject","median",0.2377,0.05474,0.40313,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1637",0.8,200,3000,2,"subject","median",0.2405,0.05133,0.40686,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1638",0.9,200,3000,2,"subject","median",0.24278,0.05148,0.40241,281,10669,37.9679715302491,1,0.949959932330158,"DPT_angry_2","internal_consistency"
"1639",0,0,2000,3,"subject","median",0.20651,-0.01584,0.39086,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1640",0.8,0,2000,3,"subject","median",0.20793,0.01463,0.37089,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1641",0.9,0,2000,3,"subject","median",0.19864,0.00785,0.35668,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1642",0,100,2000,3,"subject","median",0.20068,-0.02719,0.37772,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1643",0.8,100,2000,3,"subject","median",0.20598,0.03777,0.38185,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1644",0.9,100,2000,3,"subject","median",0.20308,0.00341,0.38573,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1645",0,200,2000,3,"subject","median",0.19893,0.00265,0.35751,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1646",0.8,200,2000,3,"subject","median",0.19844,0.02157,0.37257,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1647",0.9,200,2000,3,"subject","median",0.20434,0.01308,0.35742,281,11101,39.5053380782918,1,0.988424895378862,"DPT_angry_2","internal_consistency"
"1648",0,0,3000,3,"subject","median",0.19526,-0.00536,0.37717,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1649",0.8,0,3000,3,"subject","median",0.19137,-0.03557,0.38472,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1650",0.9,0,3000,3,"subject","median",0.19926,-0.01099,0.36148,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1651",0,100,3000,3,"subject","median",0.19621,-0.04358,0.36795,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1652",0.8,100,3000,3,"subject","median",0.19862,0.01024,0.3634,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1653",0.9,100,3000,3,"subject","median",0.20218,-0.00311,0.36558,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1654",0,200,3000,3,"subject","median",0.20103,-0.01851,0.3739,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1655",0.8,200,3000,3,"subject","median",0.20525,-0.00423,0.36804,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1656",0.9,200,3000,3,"subject","median",0.20132,-0.01113,0.37235,281,11102,39.508896797153,1,0.988513934645179,"DPT_angry_2","internal_consistency"
"1657",0,0,2000,0,"trial","median",0.21757,0.00653,0.39947,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1658",0.8,0,2000,0,"trial","median",0.22737,0.02583,0.37513,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1659",0.9,0,2000,0,"trial","median",0.21663,0.02319,0.37576,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1660",0,100,2000,0,"trial","median",0.21904,0.03468,0.38903,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1661",0.8,100,2000,0,"trial","median",0.21006,-0.00531,0.37332,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1662",0.9,100,2000,0,"trial","median",0.2185,0.00966,0.37976,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1663",0,200,2000,0,"trial","median",0.22083,0.00283,0.3733,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1664",0.8,200,2000,0,"trial","median",0.21131,0.02627,0.37092,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1665",0.9,200,2000,0,"trial","median",0.21479,0.03485,0.37026,281,11230,39.9644128113879,1,0.999910960733684,"DPT_angry_2","internal_consistency"
"1666",0,0,3000,0,"trial","median",0.22062,0.01721,0.37411,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1667",0.8,0,3000,0,"trial","median",0.21362,0.00385,0.37846,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1668",0.9,0,3000,0,"trial","median",0.21075,0.02513,0.37319,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1669",0,100,3000,0,"trial","median",0.21718,0.02717,0.36553,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1670",0.8,100,3000,0,"trial","median",0.21207,0.01052,0.36184,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1671",0.9,100,3000,0,"trial","median",0.21831,0.01281,0.38035,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1672",0,200,3000,0,"trial","median",0.21918,0.03342,0.38112,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1673",0.8,200,3000,0,"trial","median",0.21888,0.01014,0.39001,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1674",0.9,200,3000,0,"trial","median",0.21134,0.00976,0.37313,281,11231,39.9679715302491,1,1,"DPT_angry_2","internal_consistency"
"1675",0,0,2000,1,"trial","median",0.58082,0.47896,0.66802,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1676",0.8,0,2000,1,"trial","median",0.5731,0.46943,0.66089,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1677",0.9,0,2000,1,"trial","median",0.58255,0.47958,0.68036,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1678",0,100,2000,1,"trial","median",0.57531,0.47387,0.66461,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1679",0.8,100,2000,1,"trial","median",0.5778,0.48303,0.6643,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1680",0.9,100,2000,1,"trial","median",0.58217,0.47355,0.67203,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1681",0,200,2000,1,"trial","median",0.57863,0.47859,0.66842,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1682",0.8,200,2000,1,"trial","median",0.57978,0.4745,0.66559,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1683",0.9,200,2000,1,"trial","median",0.5809,0.4603,0.67706,281,8103,28.8362989323843,1,0.721485174962158,"DPT_angry_2","internal_consistency"
"1684",0,0,3000,1,"trial","median",0.57737,0.47088,0.66638,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1685",0.8,0,3000,1,"trial","median",0.57639,0.46826,0.66621,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1686",0.9,0,3000,1,"trial","median",0.57487,0.46885,0.66346,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1687",0,100,3000,1,"trial","median",0.58057,0.46444,0.66703,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1688",0.8,100,3000,1,"trial","median",0.57788,0.47731,0.66699,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1689",0.9,100,3000,1,"trial","median",0.58065,0.47769,0.66862,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1690",0,200,3000,1,"trial","median",0.58094,0.47916,0.66915,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1691",0.8,200,3000,1,"trial","median",0.57776,0.48336,0.6661,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1692",0.9,200,3000,1,"trial","median",0.57718,0.47235,0.65903,281,8104,28.8398576512456,1,0.721574214228475,"DPT_angry_2","internal_consistency"
"1693",0,0,2000,2,"trial","median",0.27145,0.07584,0.41786,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1694",0.8,0,2000,2,"trial","median",0.27108,0.09488,0.41611,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1695",0.9,0,2000,2,"trial","median",0.26348,0.0609,0.41639,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1696",0,100,2000,2,"trial","median",0.26383,0.07199,0.41129,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1697",0.8,100,2000,2,"trial","median",0.26948,0.09222,0.43157,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1698",0.9,100,2000,2,"trial","median",0.2712,0.1015,0.43298,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1699",0,200,2000,2,"trial","median",0.26711,0.07257,0.42227,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1700",0.8,200,2000,2,"trial","median",0.27486,0.08843,0.42158,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1701",0.9,200,2000,2,"trial","median",0.27314,0.09727,0.40187,281,10680,38.0071174377224,1,0.950939364259639,"DPT_angry_2","internal_consistency"
"1702",0,0,3000,2,"trial","median",0.27116,0.07154,0.41631,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1703",0.8,0,3000,2,"trial","median",0.26174,0.0765,0.40957,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1704",0.9,0,3000,2,"trial","median",0.26571,0.08483,0.41893,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1705",0,100,3000,2,"trial","median",0.26826,0.08692,0.42424,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1706",0.8,100,3000,2,"trial","median",0.26699,0.07967,0.41206,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1707",0.9,100,3000,2,"trial","median",0.26387,0.07697,0.41725,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1708",0,200,3000,2,"trial","median",0.25927,0.06833,0.42065,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1709",0.8,200,3000,2,"trial","median",0.26589,0.09362,0.40923,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1710",0.9,200,3000,2,"trial","median",0.25663,0.05534,0.42241,281,10681,38.0106761565836,1,0.951028403525955,"DPT_angry_2","internal_consistency"
"1711",0,0,2000,3,"trial","median",0.22134,0.01105,0.39072,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1712",0.8,0,2000,3,"trial","median",0.22416,0.01769,0.38649,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1713",0.9,0,2000,3,"trial","median",0.22112,0.03116,0.38623,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1714",0,100,2000,3,"trial","median",0.23009,0.03846,0.37444,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1715",0.8,100,2000,3,"trial","median",0.23185,0.05178,0.39708,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1716",0.9,100,2000,3,"trial","median",0.22755,0.04388,0.38626,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1717",0,200,2000,3,"trial","median",0.23377,0.02746,0.40116,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1718",0.8,200,2000,3,"trial","median",0.22937,0.02042,0.39392,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1719",0.9,200,2000,3,"trial","median",0.22557,0.03114,0.39375,281,11168,39.7437722419929,1,0.994390526222064,"DPT_angry_2","internal_consistency"
"1720",0,0,3000,3,"trial","median",0.22744,0.04162,0.38459,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1721",0.8,0,3000,3,"trial","median",0.22227,0.01536,0.38222,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1722",0.9,0,3000,3,"trial","median",0.22592,0.01903,0.3919,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1723",0,100,3000,3,"trial","median",0.22559,0.04043,0.39151,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1724",0.8,100,3000,3,"trial","median",0.2216,0.01429,0.39413,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1725",0.9,100,3000,3,"trial","median",0.22237,0.01389,0.38966,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1726",0,200,3000,3,"trial","median",0.22919,0.02219,0.38731,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1727",0.8,200,3000,3,"trial","median",0.22912,0.03364,0.38343,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1728",0.9,200,3000,3,"trial","median",0.23044,0.03413,0.39162,281,11169,39.7473309608541,1,0.99447956548838,"DPT_angry_2","internal_consistency"
"1729",0,0,2000,0,"subject","mean",0.53271,0.40761,0.64679,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
"1730",0.8,0,2000,0,"subject","mean",0.52956,0.39466,0.63512,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
"1731",0.9,0,2000,0,"subject","mean",0.52365,0.39181,0.64158,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
"1732",0,100,2000,0,"subject","mean",0.52599,0.39019,0.6367,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
"1733",0.8,100,2000,0,"subject","mean",0.52976,0.38499,0.64213,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
"1734",0.9,100,2000,0,"subject","mean",0.52615,0.37805,0.63618,281,11225,39.9466192170819,1,1,"DPT_angry_3","internal_consistency"
