"","ACC_cutoff","RT_min","RT_max","RT_sd_cutoff","split_by","averaging_method","estimate","low","high","nPar","nTrial","nTrialperPar","pPar","pTrial","task","measure"
"1030",0,100,2000,1,"subject","median",0.59972,0.00955,0.82679,107,35830,334.859813084112,1,0.6976246105919,"Flanker_2","internal_consistency"
"1031",0.8,100,2000,1,"subject","median",0.59729,0.07674,0.84282,107,35830,334.859813084112,1,0.6976246105919,"Flanker_2","internal_consistency"
"1032",0.9,100,2000,1,"subject","median",0.58938,-0.01867,0.83661,107,35830,334.859813084112,1,0.6976246105919,"Flanker_2","internal_consistency"
"1033",0,200,2000,1,"subject","median",0.67057,0.39036,0.81483,107,35601,332.719626168224,1,0.693165887850467,"Flanker_2","internal_consistency"
"1034",0.8,200,2000,1,"subject","median",0.6707,0.38713,0.82011,107,35601,332.719626168224,1,0.693165887850467,"Flanker_2","internal_consistency"
"1035",0.9,200,2000,1,"subject","median",0.68547,0.39134,0.81481,107,35601,332.719626168224,1,0.693165887850467,"Flanker_2","internal_consistency"
"1036",0,0,3000,1,"subject","median",0.66913,0.34154,0.82621,107,36715,343.130841121495,1,0.714855919003115,"Flanker_2","internal_consistency"
"1037",0.8,0,3000,1,"subject","median",0.66844,0.35363,0.82272,107,36715,343.130841121495,1,0.714855919003115,"Flanker_2","internal_consistency"
"1038",0.9,0,3000,1,"subject","median",0.67302,0.40121,0.81166,107,36715,343.130841121495,1,0.714855919003115,"Flanker_2","internal_consistency"
"1039",0,100,3000,1,"subject","median",0.72456,0.08582,0.87686,107,36351,339.728971962617,1,0.707768691588785,"Flanker_2","internal_consistency"
"1040",0.8,100,3000,1,"subject","median",0.72123,0.12731,0.87989,107,36351,339.728971962617,1,0.707768691588785,"Flanker_2","internal_consistency"
"1041",0.9,100,3000,1,"subject","median",0.7168,0.09988,0.88298,107,36351,339.728971962617,1,0.707768691588785,"Flanker_2","internal_consistency"
"1042",0,200,3000,1,"subject","median",0.62722,0.05384,0.83131,107,36113,337.504672897196,1,0.703134735202492,"Flanker_2","internal_consistency"
"1043",0.8,200,3000,1,"subject","median",0.65522,0.20524,0.8495,107,36113,337.504672897196,1,0.703134735202492,"Flanker_2","internal_consistency"
"1044",0.9,200,3000,1,"subject","median",0.65005,0.16295,0.84522,107,36113,337.504672897196,1,0.703134735202492,"Flanker_2","internal_consistency"
"1045",0,0,2000,2,"subject","median",0.62172,0.26953,0.807,107,43140,403.177570093458,1,0.839953271028037,"Flanker_2","internal_consistency"
"1046",0.8,0,2000,2,"subject","median",0.62289,0.30362,0.80503,107,43140,403.177570093458,1,0.839953271028037,"Flanker_2","internal_consistency"
"1047",0.9,0,2000,2,"subject","median",0.62301,0.31351,0.8163,107,43140,403.177570093458,1,0.839953271028037,"Flanker_2","internal_consistency"
"1048",0,100,2000,2,"subject","median",0.7492,0.44113,0.88014,107,42664,398.728971962617,1,0.830685358255452,"Flanker_2","internal_consistency"
"1049",0.8,100,2000,2,"subject","median",0.736,0.37877,0.87689,107,42664,398.728971962617,1,0.830685358255452,"Flanker_2","internal_consistency"
"1050",0.9,100,2000,2,"subject","median",0.74804,0.36133,0.87198,107,42664,398.728971962617,1,0.830685358255452,"Flanker_2","internal_consistency"
"1051",0,200,2000,2,"subject","median",0.70476,0.28447,0.86052,107,42330,395.607476635514,1,0.824182242990654,"Flanker_2","internal_consistency"
"1052",0.8,200,2000,2,"subject","median",0.72172,0.29302,0.8658,107,42330,395.607476635514,1,0.824182242990654,"Flanker_2","internal_consistency"
"1053",0.9,200,2000,2,"subject","median",0.71224,0.33264,0.8697,107,42330,395.607476635514,1,0.824182242990654,"Flanker_2","internal_consistency"
"1054",0,0,3000,2,"subject","median",0.62045,0.23237,0.82585,107,43249,404.196261682243,1,0.84207554517134,"Flanker_2","internal_consistency"
"1055",0.8,0,3000,2,"subject","median",0.63381,0.32672,0.80742,107,43249,404.196261682243,1,0.84207554517134,"Flanker_2","internal_consistency"
"1056",0.9,0,3000,2,"subject","median",0.6267,0.27604,0.81677,107,43249,404.196261682243,1,0.84207554517134,"Flanker_2","internal_consistency"
"1057",0,100,3000,2,"subject","median",0.67287,-0.0592,0.85888,107,42773,399.747663551402,1,0.832807632398754,"Flanker_2","internal_consistency"
"1058",0.8,100,3000,2,"subject","median",0.66792,0.0048,0.86114,107,42773,399.747663551402,1,0.832807632398754,"Flanker_2","internal_consistency"
"1059",0.9,100,3000,2,"subject","median",0.67991,0.06803,0.86375,107,42773,399.747663551402,1,0.832807632398754,"Flanker_2","internal_consistency"
"1060",0,200,3000,2,"subject","median",0.68967,0.35012,0.84518,107,42433,396.570093457944,1,0.82618769470405,"Flanker_2","internal_consistency"
"1061",0.8,200,3000,2,"subject","median",0.69689,0.39355,0.83392,107,42433,396.570093457944,1,0.82618769470405,"Flanker_2","internal_consistency"
"1062",0.9,200,3000,2,"subject","median",0.70031,0.32794,0.84186,107,42433,396.570093457944,1,0.82618769470405,"Flanker_2","internal_consistency"
"1063",0,0,2000,3,"subject","median",0.63498,0.309,0.8183,107,44200,413.084112149533,1,0.860591900311526,"Flanker_2","internal_consistency"
"1064",0.8,0,2000,3,"subject","median",0.63136,0.31267,0.81644,107,44200,413.084112149533,1,0.860591900311526,"Flanker_2","internal_consistency"
"1065",0.9,0,2000,3,"subject","median",0.63408,0.24064,0.82553,107,44200,413.084112149533,1,0.860591900311526,"Flanker_2","internal_consistency"
"1066",0,100,2000,3,"subject","median",0.66763,0.03161,0.85749,107,43710,408.504672897196,1,0.851051401869159,"Flanker_2","internal_consistency"
"1067",0.8,100,2000,3,"subject","median",0.67595,0.01089,0.86372,107,43710,408.504672897196,1,0.851051401869159,"Flanker_2","internal_consistency"
"1068",0.9,100,2000,3,"subject","median",0.68301,0.02398,0.85621,107,43710,408.504672897196,1,0.851051401869159,"Flanker_2","internal_consistency"
"1069",0,200,2000,3,"subject","median",0.70432,0.27861,0.84574,107,43344,405.084112149533,1,0.84392523364486,"Flanker_2","internal_consistency"
"1070",0.8,200,2000,3,"subject","median",0.69894,0.26013,0.85591,107,43344,405.084112149533,1,0.84392523364486,"Flanker_2","internal_consistency"
"1071",0.9,200,2000,3,"subject","median",0.68659,0.25369,0.84451,107,43344,405.084112149533,1,0.84392523364486,"Flanker_2","internal_consistency"
"1072",0,0,3000,3,"subject","median",0.63664,0.29428,0.8282,107,44252,413.570093457944,1,0.861604361370716,"Flanker_2","internal_consistency"
"1073",0.8,0,3000,3,"subject","median",0.63564,0.32096,0.83771,107,44252,413.570093457944,1,0.861604361370716,"Flanker_2","internal_consistency"
"1074",0.9,0,3000,3,"subject","median",0.64178,0.32874,0.81199,107,44252,413.570093457944,1,0.861604361370716,"Flanker_2","internal_consistency"
"1075",0,100,3000,3,"subject","median",0.71113,0.21427,0.86594,107,43757,408.943925233645,1,0.851966510903427,"Flanker_2","internal_consistency"
"1076",0.8,100,3000,3,"subject","median",0.68916,0.05257,0.86413,107,43757,408.943925233645,1,0.851966510903427,"Flanker_2","internal_consistency"
"1077",0.9,100,3000,3,"subject","median",0.69281,0.10446,0.85937,107,43757,408.943925233645,1,0.851966510903427,"Flanker_2","internal_consistency"
"1078",0,200,3000,3,"subject","median",0.70861,0.32738,0.85092,107,43389,405.504672897196,1,0.844801401869159,"Flanker_2","internal_consistency"
"1079",0.8,200,3000,3,"subject","median",0.70051,0.32066,0.85011,107,43389,405.504672897196,1,0.844801401869159,"Flanker_2","internal_consistency"
"1080",0.9,200,3000,3,"subject","median",0.69868,0.26409,0.84923,107,43389,405.504672897196,1,0.844801401869159,"Flanker_2","internal_consistency"
"1081",0,0,2000,0,"trial","median",0.65016,0.29203,0.82974,107,44868,419.327102803738,1,0.873598130841121,"Flanker_2","internal_consistency"
"1082",0.8,0,2000,0,"trial","median",0.642,0.28939,0.81514,107,44868,419.327102803738,1,0.873598130841121,"Flanker_2","internal_consistency"
"1083",0.9,0,2000,0,"trial","median",0.64296,0.33526,0.81692,107,44868,419.327102803738,1,0.873598130841121,"Flanker_2","internal_consistency"
"1084",0,100,2000,0,"trial","median",0.69307,0.09168,0.86438,107,44368,414.654205607477,1,0.86386292834891,"Flanker_2","internal_consistency"
"1085",0.8,100,2000,0,"trial","median",0.69084,0.01536,0.86405,107,44368,414.654205607477,1,0.86386292834891,"Flanker_2","internal_consistency"
"1086",0.9,100,2000,0,"trial","median",0.71013,0.19274,0.86613,107,44368,414.654205607477,1,0.86386292834891,"Flanker_2","internal_consistency"
"1087",0,200,2000,0,"trial","median",0.71612,0.35534,0.85618,107,44002,411.233644859813,1,0.856736760124611,"Flanker_2","internal_consistency"
"1088",0.8,200,2000,0,"trial","median",0.70221,0.35311,0.84739,107,44002,411.233644859813,1,0.856736760124611,"Flanker_2","internal_consistency"
"1089",0.9,200,2000,0,"trial","median",0.70319,0.31573,0.84722,107,44002,411.233644859813,1,0.856736760124611,"Flanker_2","internal_consistency"
"1090",0,0,3000,0,"trial","median",0.66427,0.30309,0.85222,107,44909,419.710280373832,1,0.874396417445483,"Flanker_2","internal_consistency"
"1091",0.8,0,3000,0,"trial","median",0.67555,0.33398,0.84607,107,44909,419.710280373832,1,0.874396417445483,"Flanker_2","internal_consistency"
"1092",0.9,0,3000,0,"trial","median",0.66706,0.336,0.84034,107,44909,419.710280373832,1,0.874396417445483,"Flanker_2","internal_consistency"
"1093",0,100,3000,0,"trial","median",0.70871,0.13543,0.87699,107,44409,415.03738317757,1,0.864661214953271,"Flanker_2","internal_consistency"
"1094",0.8,100,3000,0,"trial","median",0.69977,0.08987,0.87773,107,44409,415.03738317757,1,0.864661214953271,"Flanker_2","internal_consistency"
"1095",0.9,100,3000,0,"trial","median",0.7117,0.11925,0.87484,107,44409,415.03738317757,1,0.864661214953271,"Flanker_2","internal_consistency"
"1096",0,200,3000,0,"trial","median",0.72195,0.38873,0.85342,107,44043,411.616822429907,1,0.857535046728972,"Flanker_2","internal_consistency"
"1097",0.8,200,3000,0,"trial","median",0.73346,0.44437,0.85499,107,44043,411.616822429907,1,0.857535046728972,"Flanker_2","internal_consistency"
"1098",0.9,200,3000,0,"trial","median",0.72404,0.37403,0.85284,107,44043,411.616822429907,1,0.857535046728972,"Flanker_2","internal_consistency"
"1099",0,0,2000,1,"trial","median",0.80811,0.66377,0.88354,107,35934,335.831775700935,1,0.69964953271028,"Flanker_2","internal_consistency"
"1100",0.8,0,2000,1,"trial","median",0.80434,0.65897,0.87952,107,35934,335.831775700935,1,0.69964953271028,"Flanker_2","internal_consistency"
"1101",0.9,0,2000,1,"trial","median",0.8089,0.68642,0.88401,107,35934,335.831775700935,1,0.69964953271028,"Flanker_2","internal_consistency"
"1102",0,100,2000,1,"trial","median",0.80525,0.4396,0.91169,107,35571,332.439252336449,1,0.692581775700935,"Flanker_2","internal_consistency"
"1103",0.8,100,2000,1,"trial","median",0.80785,0.48477,0.9123,107,35571,332.439252336449,1,0.692581775700935,"Flanker_2","internal_consistency"
"1104",0.9,100,2000,1,"trial","median",0.80045,0.42792,0.913,107,35571,332.439252336449,1,0.692581775700935,"Flanker_2","internal_consistency"
"1105",0,200,2000,1,"trial","median",0.8204,0.66131,0.89294,107,35302,329.92523364486,1,0.687344236760125,"Flanker_2","internal_consistency"
"1106",0.8,200,2000,1,"trial","median",0.82154,0.67481,0.89599,107,35302,329.92523364486,1,0.687344236760125,"Flanker_2","internal_consistency"
"1107",0.9,200,2000,1,"trial","median",0.81664,0.64652,0.89437,107,35302,329.92523364486,1,0.687344236760125,"Flanker_2","internal_consistency"
"1108",0,0,3000,1,"trial","median",0.79767,0.64536,0.88612,107,36427,340.439252336449,1,0.709248442367601,"Flanker_2","internal_consistency"
"1109",0.8,0,3000,1,"trial","median",0.79394,0.59352,0.88919,107,36427,340.439252336449,1,0.709248442367601,"Flanker_2","internal_consistency"
"1110",0.9,0,3000,1,"trial","median",0.79237,0.62326,0.88181,107,36427,340.439252336449,1,0.709248442367601,"Flanker_2","internal_consistency"
"1111",0,100,3000,1,"trial","median",0.76802,0.31158,0.9011,107,36020,336.635514018692,1,0.701323987538941,"Flanker_2","internal_consistency"
"1112",0.8,100,3000,1,"trial","median",0.7628,0.3154,0.88682,107,36020,336.635514018692,1,0.701323987538941,"Flanker_2","internal_consistency"
"1113",0.9,100,3000,1,"trial","median",0.75896,0.26996,0.8913,107,36020,336.635514018692,1,0.701323987538941,"Flanker_2","internal_consistency"
"1114",0,200,3000,1,"trial","median",0.76546,0.46212,0.88019,107,35727,333.897196261682,1,0.695619158878505,"Flanker_2","internal_consistency"
"1115",0.8,200,3000,1,"trial","median",0.76893,0.47603,0.879,107,35727,333.897196261682,1,0.695619158878505,"Flanker_2","internal_consistency"
"1116",0.9,200,3000,1,"trial","median",0.77508,0.51109,0.87728,107,35727,333.897196261682,1,0.695619158878505,"Flanker_2","internal_consistency"
"1117",0,0,2000,2,"trial","median",0.64088,0.31608,0.82845,107,43127,403.056074766355,1,0.83970015576324,"Flanker_2","internal_consistency"
"1118",0.8,0,2000,2,"trial","median",0.65388,0.33575,0.82925,107,43127,403.056074766355,1,0.83970015576324,"Flanker_2","internal_consistency"
"1119",0.9,0,2000,2,"trial","median",0.6525,0.35458,0.82521,107,43127,403.056074766355,1,0.83970015576324,"Flanker_2","internal_consistency"
"1120",0,100,2000,2,"trial","median",0.75578,0.32891,0.87932,107,42641,398.514018691589,1,0.83023753894081,"Flanker_2","internal_consistency"
"1121",0.8,100,2000,2,"trial","median",0.76084,0.45825,0.8862,107,42641,398.514018691589,1,0.83023753894081,"Flanker_2","internal_consistency"
"1122",0.9,100,2000,2,"trial","median",0.76547,0.46867,0.88282,107,42641,398.514018691589,1,0.83023753894081,"Flanker_2","internal_consistency"
"1123",0,200,2000,2,"trial","median",0.72301,0.35006,0.85792,107,42321,395.523364485981,1,0.824007009345794,"Flanker_2","internal_consistency"
"1124",0.8,200,2000,2,"trial","median",0.73194,0.3678,0.86338,107,42321,395.523364485981,1,0.824007009345794,"Flanker_2","internal_consistency"
"1125",0.9,200,2000,2,"trial","median",0.71912,0.32832,0.86244,107,42321,395.523364485981,1,0.824007009345794,"Flanker_2","internal_consistency"
"1126",0,0,3000,2,"trial","median",0.6678,0.33926,0.8385,107,43213,403.859813084112,1,0.8413746105919,"Flanker_2","internal_consistency"
"1127",0.8,0,3000,2,"trial","median",0.66355,0.39577,0.83037,107,43213,403.859813084112,1,0.8413746105919,"Flanker_2","internal_consistency"
"1128",0.9,0,3000,2,"trial","median",0.6638,0.34203,0.84801,107,43213,403.859813084112,1,0.8413746105919,"Flanker_2","internal_consistency"
"1129",0,100,3000,2,"trial","median",0.78564,0.54482,0.89469,107,42735,399.392523364486,1,0.832067757009346,"Flanker_2","internal_consistency"
"1130",0.8,100,3000,2,"trial","median",0.77986,0.54304,0.89213,107,42735,399.392523364486,1,0.832067757009346,"Flanker_2","internal_consistency"
"1131",0.9,100,3000,2,"trial","median",0.78014,0.47544,0.89451,107,42735,399.392523364486,1,0.832067757009346,"Flanker_2","internal_consistency"
"1132",0,200,3000,2,"trial","median",0.73958,0.37289,0.86795,107,42410,396.355140186916,1,0.825739875389408,"Flanker_2","internal_consistency"
"1133",0.8,200,3000,2,"trial","median",0.74561,0.394,0.87898,107,42410,396.355140186916,1,0.825739875389408,"Flanker_2","internal_consistency"
"1134",0.9,200,3000,2,"trial","median",0.75264,0.41311,0.87614,107,42410,396.355140186916,1,0.825739875389408,"Flanker_2","internal_consistency"
"1135",0,0,2000,3,"trial","median",0.65288,0.24494,0.8261,107,44189,412.981308411215,1,0.860377725856698,"Flanker_2","internal_consistency"
"1136",0.8,0,2000,3,"trial","median",0.62093,0.24327,0.82556,107,44189,412.981308411215,1,0.860377725856698,"Flanker_2","internal_consistency"
"1137",0.9,0,2000,3,"trial","median",0.63214,0.29457,0.8251,107,44189,412.981308411215,1,0.860377725856698,"Flanker_2","internal_consistency"
"1138",0,100,2000,3,"trial","median",0.68871,0.00664,0.87112,107,43700,408.411214953271,1,0.850856697819315,"Flanker_2","internal_consistency"
"1139",0.8,100,2000,3,"trial","median",0.67683,0.05256,0.86341,107,43700,408.411214953271,1,0.850856697819315,"Flanker_2","internal_consistency"
"1140",0.9,100,2000,3,"trial","median",0.68837,0.04903,0.86215,107,43700,408.411214953271,1,0.850856697819315,"Flanker_2","internal_consistency"
"1141",0,200,2000,3,"trial","median",0.69424,0.27999,0.84502,107,43340,405.046728971963,1,0.843847352024922,"Flanker_2","internal_consistency"
"1142",0.8,200,2000,3,"trial","median",0.70502,0.34447,0.84986,107,43340,405.046728971963,1,0.843847352024922,"Flanker_2","internal_consistency"
"1143",0.9,200,2000,3,"trial","median",0.70819,0.34911,0.85056,107,43340,405.046728971963,1,0.843847352024922,"Flanker_2","internal_consistency"
"1144",0,0,3000,3,"trial","median",0.64884,0.28915,0.83022,107,44232,413.383177570093,1,0.861214953271028,"Flanker_2","internal_consistency"
"1145",0.8,0,3000,3,"trial","median",0.65085,0.29803,0.83435,107,44232,413.383177570093,1,0.861214953271028,"Flanker_2","internal_consistency"
"1146",0.9,0,3000,3,"trial","median",0.64986,0.27984,0.8226,107,44232,413.383177570093,1,0.861214953271028,"Flanker_2","internal_consistency"
"1147",0,100,3000,3,"trial","median",0.69643,0.14281,0.86721,107,43742,408.803738317757,1,0.85167445482866,"Flanker_2","internal_consistency"
"1148",0.8,100,3000,3,"trial","median",0.69703,0.20273,0.86466,107,43742,408.803738317757,1,0.85167445482866,"Flanker_2","internal_consistency"
"1149",0.9,100,3000,3,"trial","median",0.70412,0.21692,0.86784,107,43742,408.803738317757,1,0.85167445482866,"Flanker_2","internal_consistency"
"1150",0,200,3000,3,"trial","median",0.72189,0.40058,0.84999,107,43382,405.439252336449,1,0.844665109034268,"Flanker_2","internal_consistency"
"1151",0.8,200,3000,3,"trial","median",0.71173,0.34234,0.84455,107,43382,405.439252336449,1,0.844665109034268,"Flanker_2","internal_consistency"
"1152",0.9,200,3000,3,"trial","median",0.6993,0.2337,0.84753,107,43382,405.439252336449,1,0.844665109034268,"Flanker_2","internal_consistency"
"1153",0,0,2000,0,"subject","mean",-0.06044,-0.2753,0.15118,281,14554,51.7935943060498,1,0.924885612608033,"DPT_angry_1","internal_consistency"
"1154",0.8,0,2000,0,"subject","mean",-0.04934,-0.28061,0.17207,281,14554,51.7935943060498,1,0.924885612608033,"DPT_angry_1","internal_consistency"
"1155",0.9,0,2000,0,"subject","mean",-0.06506,-0.26756,0.14582,281,14554,51.7935943060498,1,0.924885612608033,"DPT_angry_1","internal_consistency"
"1156",0,100,2000,0,"subject","mean",-0.06776,-0.28121,0.14447,281,14541,51.7473309608541,1,0.924059481443823,"DPT_angry_1","internal_consistency"
"1157",0.8,100,2000,0,"subject","mean",-0.05632,-0.26248,0.17423,281,14541,51.7473309608541,1,0.924059481443823,"DPT_angry_1","internal_consistency"
"1158",0.9,100,2000,0,"subject","mean",-0.0742,-0.29667,0.14072,281,14541,51.7473309608541,1,0.924059481443823,"DPT_angry_1","internal_consistency"
"1159",0,200,2000,0,"subject","mean",-0.06611,-0.25435,0.15987,281,14531,51.711743772242,1,0.923423995932893,"DPT_angry_1","internal_consistency"
"1160",0.8,200,2000,0,"subject","mean",-0.07346,-0.26459,0.13176,281,14531,51.711743772242,1,0.923423995932893,"DPT_angry_1","internal_consistency"
"1161",0.9,200,2000,0,"subject","mean",-0.0684,-0.27581,0.12059,281,14531,51.711743772242,1,0.923423995932893,"DPT_angry_1","internal_consistency"
"1162",0,0,3000,0,"subject","mean",0.03013,-0.24972,0.26911,281,14582,51.8932384341637,1,0.926664972038638,"DPT_angry_1","internal_consistency"
"1163",0.8,0,3000,0,"subject","mean",0.0318,-0.27726,0.24638,281,14582,51.8932384341637,1,0.926664972038638,"DPT_angry_1","internal_consistency"
"1164",0.9,0,3000,0,"subject","mean",0.03048,-0.23246,0.27139,281,14582,51.8932384341637,1,0.926664972038638,"DPT_angry_1","internal_consistency"
"1165",0,100,3000,0,"subject","mean",0.03453,-0.21205,0.26042,281,14569,51.846975088968,1,0.925838840874428,"DPT_angry_1","internal_consistency"
"1166",0.8,100,3000,0,"subject","mean",0.03347,-0.25273,0.26345,281,14569,51.846975088968,1,0.925838840874428,"DPT_angry_1","internal_consistency"
"1167",0.9,100,3000,0,"subject","mean",0.03625,-0.22035,0.26633,281,14569,51.846975088968,1,0.925838840874428,"DPT_angry_1","internal_consistency"
"1168",0,200,3000,0,"subject","mean",-0.02743,-0.26383,0.20447,281,14559,51.8113879003559,1,0.925203355363498,"DPT_angry_1","internal_consistency"
"1169",0.8,200,3000,0,"subject","mean",-0.02409,-0.25238,0.20521,281,14559,51.8113879003559,1,0.925203355363498,"DPT_angry_1","internal_consistency"
"1170",0.9,200,3000,0,"subject","mean",-0.02422,-0.26452,0.19004,281,14559,51.8113879003559,1,0.925203355363498,"DPT_angry_1","internal_consistency"
"1171",0,0,2000,1,"subject","mean",-0.08683,-0.28431,0.10974,281,10807,38.4590747330961,1,0.68676919166243,"DPT_angry_1","internal_consistency"
"1172",0.8,0,2000,1,"subject","mean",-0.08975,-0.28651,0.13433,281,10807,38.4590747330961,1,0.68676919166243,"DPT_angry_1","internal_consistency"
"1173",0.9,0,2000,1,"subject","mean",-0.08643,-0.28426,0.1099,281,10807,38.4590747330961,1,0.68676919166243,"DPT_angry_1","internal_consistency"
"1174",0,100,2000,1,"subject","mean",-0.05292,-0.26603,0.15767,281,10788,38.3914590747331,1,0.685561769191662,"DPT_angry_1","internal_consistency"
"1175",0.8,100,2000,1,"subject","mean",-0.04621,-0.23294,0.15901,281,10788,38.3914590747331,1,0.685561769191662,"DPT_angry_1","internal_consistency"
"1176",0.9,100,2000,1,"subject","mean",-0.04308,-0.23919,0.1642,281,10788,38.3914590747331,1,0.685561769191662,"DPT_angry_1","internal_consistency"
"1177",0,200,2000,1,"subject","mean",-0.07772,-0.26596,0.11483,281,10777,38.3523131672598,1,0.684862735129639,"DPT_angry_1","internal_consistency"
"1178",0.8,200,2000,1,"subject","mean",-0.08391,-0.28651,0.12309,281,10777,38.3523131672598,1,0.684862735129639,"DPT_angry_1","internal_consistency"
"1179",0.9,200,2000,1,"subject","mean",-0.08754,-0.27474,0.12171,281,10777,38.3523131672598,1,0.684862735129639,"DPT_angry_1","internal_consistency"
"1180",0,0,3000,1,"subject","mean",-0.15121,-0.38703,0.08706,281,10957,38.9928825622776,1,0.696301474326385,"DPT_angry_1","internal_consistency"
"1181",0.8,0,3000,1,"subject","mean",-0.14899,-0.38973,0.07679,281,10957,38.9928825622776,1,0.696301474326385,"DPT_angry_1","internal_consistency"
"1182",0.9,0,3000,1,"subject","mean",-0.16424,-0.40693,0.06543,281,10957,38.9928825622776,1,0.696301474326385,"DPT_angry_1","internal_consistency"
"1183",0,100,3000,1,"subject","mean",-0.11443,-0.34698,0.10152,281,10938,38.9252669039146,1,0.695094051855618,"DPT_angry_1","internal_consistency"
"1184",0.8,100,3000,1,"subject","mean",-0.12357,-0.37649,0.13601,281,10938,38.9252669039146,1,0.695094051855618,"DPT_angry_1","internal_consistency"
"1185",0.9,100,3000,1,"subject","mean",-0.11901,-0.3659,0.11176,281,10938,38.9252669039146,1,0.695094051855618,"DPT_angry_1","internal_consistency"
"1186",0,200,3000,1,"subject","mean",-0.12297,-0.35672,0.11649,281,10930,38.8967971530249,1,0.694585663446873,"DPT_angry_1","internal_consistency"
"1187",0.8,200,3000,1,"subject","mean",-0.12762,-0.35597,0.11166,281,10930,38.8967971530249,1,0.694585663446873,"DPT_angry_1","internal_consistency"
"1188",0.9,200,3000,1,"subject","mean",-0.11903,-0.35093,0.10111,281,10930,38.8967971530249,1,0.694585663446873,"DPT_angry_1","internal_consistency"
"1189",0,0,2000,2,"subject","mean",-0.18787,-0.38917,0.04505,281,13945,49.626334519573,1,0.886184544992374,"DPT_angry_1","internal_consistency"
"1190",0.8,0,2000,2,"subject","mean",-0.17239,-0.35362,0.04751,281,13945,49.626334519573,1,0.886184544992374,"DPT_angry_1","internal_consistency"
"1191",0.9,0,2000,2,"subject","mean",-0.17377,-0.35821,0.03892,281,13945,49.626334519573,1,0.886184544992374,"DPT_angry_1","internal_consistency"
"1192",0,100,2000,2,"subject","mean",-0.16898,-0.3692,0.02511,281,13939,49.6049822064057,1,0.885803253685816,"DPT_angry_1","internal_consistency"
"1193",0.8,100,2000,2,"subject","mean",-0.16349,-0.36551,0.05152,281,13939,49.6049822064057,1,0.885803253685816,"DPT_angry_1","internal_consistency"
"1194",0.9,100,2000,2,"subject","mean",-0.15008,-0.35223,0.04741,281,13939,49.6049822064057,1,0.885803253685816,"DPT_angry_1","internal_consistency"
"1195",0,200,2000,2,"subject","mean",-0.15903,-0.35634,0.06816,281,13931,49.576512455516,1,0.885294865277072,"DPT_angry_1","internal_consistency"
"1196",0.8,200,2000,2,"subject","mean",-0.1586,-0.36079,0.06573,281,13931,49.576512455516,1,0.885294865277072,"DPT_angry_1","internal_consistency"
"1197",0.9,200,2000,2,"subject","mean",-0.16111,-0.36344,0.0376,281,13931,49.576512455516,1,0.885294865277072,"DPT_angry_1","internal_consistency"
"1198",0,0,3000,2,"subject","mean",-0.12014,-0.32449,0.10641,281,13971,49.7188612099644,1,0.887836807320793,"DPT_angry_1","internal_consistency"
"1199",0.8,0,3000,2,"subject","mean",-0.13257,-0.3612,0.11939,281,13971,49.7188612099644,1,0.887836807320793,"DPT_angry_1","internal_consistency"
"1200",0.9,0,3000,2,"subject","mean",-0.1351,-0.35445,0.07887,281,13971,49.7188612099644,1,0.887836807320793,"DPT_angry_1","internal_consistency"
"1201",0,100,3000,2,"subject","mean",-0.10018,-0.32473,0.13666,281,13965,49.6975088967972,1,0.887455516014235,"DPT_angry_1","internal_consistency"
"1202",0.8,100,3000,2,"subject","mean",-0.09495,-0.29433,0.13446,281,13965,49.6975088967972,1,0.887455516014235,"DPT_angry_1","internal_consistency"
"1203",0.9,100,3000,2,"subject","mean",-0.11113,-0.34077,0.15192,281,13965,49.6975088967972,1,0.887455516014235,"DPT_angry_1","internal_consistency"
"1204",0,200,3000,2,"subject","mean",-0.1092,-0.32951,0.10883,281,13957,49.6690391459075,1,0.886947127605491,"DPT_angry_1","internal_consistency"
"1205",0.8,200,3000,2,"subject","mean",-0.1157,-0.32382,0.09982,281,13957,49.6690391459075,1,0.886947127605491,"DPT_angry_1","internal_consistency"
"1206",0.9,200,3000,2,"subject","mean",-0.11689,-0.325,0.11564,281,13957,49.6690391459075,1,0.886947127605491,"DPT_angry_1","internal_consistency"
"1207",0,0,2000,3,"subject","mean",-0.13615,-0.34752,0.10323,281,14371,51.1423487544484,1,0.913256227758007,"DPT_angry_1","internal_consistency"
"1208",0.8,0,2000,3,"subject","mean",-0.14398,-0.35903,0.10038,281,14371,51.1423487544484,1,0.913256227758007,"DPT_angry_1","internal_consistency"
"1209",0.9,0,2000,3,"subject","mean",-0.14648,-0.36866,0.1115,281,14371,51.1423487544484,1,0.913256227758007,"DPT_angry_1","internal_consistency"
"1210",0,100,2000,3,"subject","mean",-0.15743,-0.35462,0.06135,281,14359,51.0996441281139,1,0.912493645144891,"DPT_angry_1","internal_consistency"
"1211",0.8,100,2000,3,"subject","mean",-0.17116,-0.3714,0.06653,281,14359,51.0996441281139,1,0.912493645144891,"DPT_angry_1","internal_consistency"
"1212",0.9,100,2000,3,"subject","mean",-0.17074,-0.39795,0.05485,281,14359,51.0996441281139,1,0.912493645144891,"DPT_angry_1","internal_consistency"
"1213",0,200,2000,3,"subject","mean",-0.18352,-0.36928,0.06429,281,14349,51.0640569395018,1,0.91185815963396,"DPT_angry_1","internal_consistency"
"1214",0.8,200,2000,3,"subject","mean",-0.19714,-0.41179,0.01098,281,14349,51.0640569395018,1,0.91185815963396,"DPT_angry_1","internal_consistency"
